customer_id,age,gender,geography,income,credit_score,balance,num_products,tenure_years,is_active_member,estimated_salary,card_type,num_complaints,digital_banking_usage,transaction_frequency,loan_repayment_status,churned
7440,54.0,Female,London,47688.51540898786,551,87473.66897424258,2,0,0,47688.51540898786,Silver,0,1,75,1,1
7441,71.0,Female,London,138911.3468850116,700,127308.29001456691,1,3,1,138911.3468850116,Gold,0,1,69,1,0
7442,86.0,Male,New York,96563.95772655099,505,22730.68802812911,1,8,0,96563.95772655099,Silver,0,1,17,1,0
7443,46.0,Female,New York,146749.8720220739,804,151083.4511998543,2,9,1,146749.8720220739,Silver,0,0,83,1,0
7444,56.0,Female,New York,83257.63790715994,622,86583.07729359381,1,10,0,83257.63790715994,Platinum,0,1,34,1,0
7445,18.0,Male,Paris,108989.80184902238,580,112236.33670756302,2,9,1,108989.80184902238,Gold,0,0,44,0,0
7446,67.0,Female,New York,59089.37421393958,627,0.0,1,9,0,59089.37421393958,Silver,2,1,90,1,1
7447,56.0,Female,Paris,48975.77216506492,694,111249.35303286913,1,1,1,48975.77216506492,Silver,0,1,38,1,1
7448,37.0,Female,New York,73740.49673711066,721,47842.65588712203,1,0,0,73740.49673711066,Gold,1,1,77,1,1
7449,63.0,Male,New York,159647.48943161004,628,,2,8,0,159647.48943161004,Silver,1,1,95,1,0
7450,41.0,Male,London,162809.35545293582,534,21626.722874146115,1,5,0,162809.35545293582,Silver,1,1,29,1,1
7451,38.0,Male,New York,117836.51946736238,553,55905.921841895375,1,1,0,117836.51946736238,Silver,0,1,50,1,0
7452,52.0,Male,New York,53620.21910864591,672,91822.08426127676,1,6,0,53620.21910864591,Silver,0,1,36,1,0
7453,29.0,Female,London,165642.55135298555,728,86412.37883060862,1,3,1,165642.55135298555,Silver,1,1,43,1,1
7454,60.0,Female,London,176049.5989594151,739,144226.5175243828,2,8,1,176049.5989594151,Gold,2,0,23,1,0
7455,29.0,Female,Paris,38421.85089257278,663,6596.443783756011,1,10,0,38421.85089257278,Silver,0,0,80,0,1
7456,29.0,Female,New York,94565.78322591943,727,97431.535224955,1,5,1,94565.78322591943,Gold,0,0,24,1,0
7457,31.0,Female,Frankfurt,119173.47221179333,802,95045.86882831738,2,6,0,119173.47221179333,Platinum,1,1,66,1,0
7458,56.0,Male,Frankfurt,165064.56938749115,745,77109.64681409106,1,2,1,165064.56938749115,Silver,2,1,37,1,1
7459,35.0,Female,Frankfurt,133784.58051525312,723,54339.70564844414,3,5,1,133784.58051525312,Silver,0,0,15,1,0
7460,24.0,Male,London,94169.28368072335,585,155108.8541089898,2,0,1,94169.28368072335,Platinum,0,1,58,1,0
7461,35.0,Male,Frankfurt,103449.34503403887,727,202385.67829831596,1,4,0,103449.34503403887,Silver,0,0,41,1,0
7462,44.0,Female,New York,97223.75565188771,686,14296.940451885908,1,9,1,97223.75565188771,Gold,0,0,4,1,0
7463,27.0,Male,New York,42836.58998770853,702,53790.75056418449,3,4,0,42836.58998770853,Gold,0,0,4,1,0
7464,27.0,Male,New York,161490.5473067181,750,49781.97311676427,2,1,0,161490.5473067181,Platinum,1,1,64,1,0
7465,76.0,Female,Madrid,31544.900707930647,678,85923.9149317946,2,5,1,31544.900707930647,Silver,1,1,24,1,0
7466,32.0,Male,London,143489.89188923038,641,162792.2836612099,2,10,1,143489.89188923038,Gold,0,1,96,1,0
7467,40.0,Male,Madrid,47555.55640314202,564,126383.52361373795,1,2,0,47555.55640314202,Silver,1,1,2,1,1
7468,39.0,Male,New York,95460.75298006777,626,92307.37135310863,1,3,0,95460.75298006777,Silver,1,0,6,1,1
7469,38.0,Male,Madrid,41803.15017586407,667,100818.1280811812,1,2,0,41803.15017586407,Gold,0,1,68,1,0
7470,54.0,Male,Madrid,126432.22882685684,672,84049.3673008026,2,0,1,126432.22882685684,Gold,0,1,36,1,0
7471,59.0,Female,Madrid,182235.3807686986,669,136932.341498163,2,0,1,182235.3807686986,Silver,1,0,47,1,0
7472,40.0,Male,London,129584.1997000203,726,143016.75642870003,1,4,1,129584.1997000203,Gold,1,1,91,1,0
7473,26.0,Female,Frankfurt,90752.7630531168,719,129564.89576569389,2,9,0,90752.7630531168,Silver,3,1,88,1,1
7474,64.0,Male,Madrid,188826.94571981544,645,0.0,4,5,1,188826.94571981544,Silver,0,0,78,1,0
7475,43.0,Male,London,73369.97796690476,582,100657.0378628098,1,4,1,73369.97796690476,Platinum,0,1,94,1,0
7476,70.0,Female,London,66076.83548614442,680,90673.2149821173,1,3,1,66076.83548614442,Platinum,0,0,34,0,0
7477,11.0,Female,Paris,148752.8513842981,829,149565.18062872015,1,5,0,148752.8513842981,Gold,0,1,12,1,1
7478,47.0,Female,London,192236.10198940377,675,111955.32731447602,1,8,0,192236.10198940377,Platinum,0,1,18,1,0
7479,73.0,,Frankfurt,160111.5528574653,626,127836.9271466197,2,3,0,160111.5528574653,Silver,2,0,77,1,0
7480,39.0,Male,New York,89460.95066343402,692,75235.14769147811,1,8,1,89460.95066343402,Platinum,1,0,39,1,1
7481,41.0,Male,London,69547.71246350124,697,146969.91894690468,1,9,1,69547.71246350124,Gold,1,1,83,1,0
7482,49.0,Female,New York,103433.13065437155,696,161690.73649194033,2,6,1,103433.13065437155,Silver,0,1,63,1,0
7483,36.0,Male,New York,153334.29266139262,759,18650.43112499088,2,3,0,153334.29266139262,Gold,0,1,84,1,1
7484,40.0,Male,New York,70486.39166054415,680,35190.548995597346,2,9,1,70486.39166054415,Platinum,0,0,14,1,0
7485,39.0,Male,Frankfurt,171071.5938907794,756,138122.68485595955,3,3,0,171071.5938907794,Silver,1,0,61,1,1
7486,35.0,Female,New York,134554.10917906824,668,91380.38526358786,2,2,0,134554.10917906824,Silver,0,0,92,1,0
7487,63.0,Male,Frankfurt,106953.5451028343,770,151435.6843315515,1,6,0,106953.5451028343,Silver,1,0,90,1,1
7488,51.0,Male,Frankfurt,36260.81022264502,746,112091.03970938241,1,3,0,36260.81022264502,Silver,1,1,26,1,1
7489,48.0,Male,London,95685.04846723926,723,134643.3856928015,1,9,0,95685.04846723926,Silver,2,1,47,1,1
7490,57.0,Female,New York,63127.65033133658,713,62638.131013219936,1,3,1,63127.65033133658,Gold,0,0,40,1,0
7491,41.0,Male,New York,111635.0636532637,834,116989.69210134386,1,10,0,111635.0636532637,Silver,0,1,70,1,0
7492,33.0,Male,London,137704.43769197908,736,117131.59482707274,2,6,0,137704.43769197908,Platinum,0,1,40,1,0
7493,35.0,Female,New York,77258.12005559288,582,,2,6,1,77258.12005559288,Platinum,1,0,44,1,0
7494,45.0,Female,London,166319.12157764533,669,150084.67383876018,1,1,1,166319.12157764533,Gold,1,0,36,1,0
7495,29.0,Female,Madrid,176106.8637455142,628,5233.918009159301,2,7,0,176106.8637455142,Gold,1,1,46,0,0
7496,37.0,Female,New York,62471.40846213335,815,110385.35182976295,1,6,0,62471.40846213335,Silver,1,1,95,1,1
7497,37.0,Male,Paris,25010.035372339826,750,35296.13302484047,1,0,1,25010.035372339826,Platinum,0,0,59,1,1
7498,76.0,Male,Madrid,50867.6481245809,812,48884.91791224689,1,9,0,50867.6481245809,Platinum,1,0,99,1,1
7499,3.0,Male,Frankfurt,101644.35119473013,589,149299.34441481202,4,8,0,101644.35119473013,Silver,1,1,34,1,1
7500,42.0,Female,Frankfurt,141067.43824975632,738,45003.75817246204,3,7,0,141067.43824975632,Gold,2,0,18,1,0
7501,70.0,Male,Frankfurt,127396.96554910827,540,42893.049768644145,1,0,1,127396.96554910827,Silver,0,1,91,0,1
7502,46.0,Female,London,124894.30591853448,522,129016.11033553486,3,4,1,124894.30591853448,Silver,0,1,6,1,0
7503,56.0,Female, frankfurt ,61615.824941166946,618,44460.79579891051,1,5,0,61615.824941166946,Platinum,0,1,83,0,0
7504,46.0,Male,Madrid,48881.766213392984,770,150910.47634452663,2,7,0,48881.766213392984,Silver,1,0,45,1,0
7505,34.0,Male,London,26417.367932820423,570,132230.2591014323,2,9,0,26417.367932820423,Silver,0,0,48,1,0
7506,11.0,Male,London,97566.16808377534,648,61117.806881635035,2,6,0,97566.16808377534,Silver,1,0,23,1,1
7507,48.0,Male,London,74233.14951267772,745,149018.78410965286,1,4,1,74233.14951267772,Gold,2,1,92,1,1
7508,33.0,Male,London,118692.36108205147,717,3071.5424489114957,1,0,0,118692.36108205147,Silver,0,1,13,1,1
7509,32.0,Female,New York,128412.68175600658,827,123624.56907327892,1,3,1,128412.68175600658,Gold,1,1,26,1,0
7510,37.0,Male,Paris,71840.91497073782,650,37688.423787715496,2,8,1,71840.91497073782,Gold,0,1,98,1,0
7511,71.0,Male,Paris,119570.0025960217,614,73835.0293567246,2,7,0,119570.0025960217,Platinum,0,1,52,0,0
7512,81.0,Male,London,129552.56750763775,562,77064.50333494868,2,9,1,129552.56750763775,Silver,0,1,68,1,0
7513,48.0,Female,New York,178399.48813713572,620,164069.86590090595,1,9,1,178399.48813713572,Silver,1,0,16,1,0
7514,38.0,Female,Frankfurt,46351.48200847408,561,74936.03707410523,4,1,1,46351.48200847408,Silver,1,1,75,1,0
7515,27.0,Female,New York,89120.90800220921,506,96069.03011322548,4,1,0,89120.90800220921,Silver,0,1,3,1,0
7516,52.0,Female,New York,77208.82561681869,807,78091.3263293599,1,7,1,77208.82561681869,Platinum,0,0,76,1,0
7517,71.0,Male,Paris,65869.33501200922,653,50867.992659707976,1,2,1,65869.33501200922,Platinum,1,1,6,1,0
7518,41.0,Male,London,96566.96906751524,857,48484.937733028164,2,4,1,96566.96906751524,Platinum,0,1,51,1,0
7519,9.0,Male,New York,189652.62597646296,582,115436.41637654528,1,8,1,189652.62597646296,Silver,0,1,52,1,0
7520,55.0,Male,London,171767.30362126193,615,98680.55231379844,1,1,1,171767.30362126193,Gold,1,0,32,1,0
7521,59.0,Female,Frankfurt,114026.80323693181,587,138125.8290269763,1,7,1,114026.80323693181,Silver,0,0,53,1,0
7522,21.0,Male, paris ,91865.73255496,598,87896.82786526415,2,1,0,91865.73255496,Platinum,1,1,14,1,1
7523,47.0,Male,London,97738.43830957671,719,89517.05617012482,1,2,1,97738.43830957671,Silver,0,1,18,1,1
7524,51.0,Female,New York,65472.339138349715,695,138287.64700388914,1,6,1,65472.339138349715,Platinum,0,0,24,1,0
7525,43.0,Female,Paris,138387.65234226862,720,81394.62044974518,2,6,0,138387.65234226862,Silver,0,0,17,1,0
7526,33.0,Female,Frankfurt,67549.90648105857,757,28020.480078947323,3,4,0,67549.90648105857,Silver,0,1,81,1,0
7527,60.0,Male,Paris,40026.78073521104,738,142377.34944450934,2,0,1,40026.78073521104,Silver,0,0,60,1,0
7528,38.0,Female,Frankfurt,77769.92120828922,569,66142.9489401237,1,1,1,77769.92120828922,Gold,1,0,94,1,1
7529,22.0,Female,London,107675.92564184807,608,103344.32800133919,1,6,0,107675.92564184807,Platinum,1,1,61,1,0
7530,14.0,Male,Paris,151104.50094230447,659,68674.31220010453,1,7,1,151104.50094230447,Silver,0,0,96,1,1
7531,63.0,Female,Frankfurt,107716.14960147327,948,51374.91408255525,2,5,1,107716.14960147327,Silver,0,0,44,1,0
7532,54.0,Female,Frankfurt,26260.869506798008,711,5063.913682925238,1,2,1,26260.869506798008,Silver,1,0,66,0,1
7533,46.0,Male,Madrid,146787.44137610376,658,116958.28275657569,2,2,0,146787.44137610376,Silver,1,1,2,1,0
7534,38.0,Male,London,159333.8222376651,703,0.0,2,8,1,159333.8222376651,Silver,0,1,60,1,0
7535,37.0,Male,Madrid,38560.23138161562,601,164917.23880811344,1,2,0,38560.23138161562,Silver,0,0,65,1,0
7536,28.0,Male,Paris,149815.66580785945,670,151600.8046770438,2,5,1,149815.66580785945,Silver,1,1,50,1,1
7537,38.0,Female,Frankfurt,138221.48896344623,726,54524.889898975154,2,2,1,138221.48896344623,Gold,0,1,3,1,0
7538,13.0,Male,New York,90244.2069544763,647,179412.64550338936,2,9,0,90244.2069544763,Platinum,1,1,11,1,0
7539,33.0,Female,Paris,163342.8911402782,589,203039.9596467107,3,2,1,163342.8911402782,Gold,0,1,60,1,0
7540,40.0,Female,Frankfurt,147902.28713913594,643,86334.17643969109,1,8,0,147902.28713913594,Silver,0,1,70,1,1
7541,54.0,Female,New York,122458.0395515968,624,120548.52202595343,1,7,0,122458.0395515968,Silver,0,0,90,1,0
7542,44.0,Male,Paris,157273.90673222952,541,106813.48172649425,1,6,0,157273.90673222952,Silver,0,1,44,1,1
7543,56.0,Male,Frankfurt,98477.32797186682,604,175680.7990673305,1,2,1,98477.32797186682,Silver,1,1,98,1,1
7544,65.0,Male,New York,129587.30827169272,538,30368.382772368568,1,10,1,129587.30827169272,Silver,1,1,46,1,1
7545,60.0,Male,London,27354.664353983462,551,88631.52136498214,2,4,1,27354.664353983462,Platinum,0,1,9,1,0
7546,52.0,Male,Paris,101208.14877012694,558,145969.89290303423,1,0,0,101208.14877012694,Silver,0,0,0,1,1
7547,45.0,,London,128912.5792988644,726,140676.69375977005,1,1,0,128912.5792988644,Gold,0,0,94,1,1
7548,30.0,Male,New York,20698.16201505317,769,97859.59108892543,2,8,0,20698.16201505317,Silver,1,0,44,1,0
7549,56.0,Female,New York,91445.53127413923,527,169615.55364847044,2,2,1,91445.53127413923,Gold,0,1,55,1,1
7550,70.0,Male,New York,116151.9716203019,776,111673.9164155401,2,4,1,116151.9716203019,Silver,0,1,72,1,0
7551,50.0,Female,New York,86689.041512249,559,105685.00916912635,1,3,0,86689.041512249,Silver,1,1,88,1,1
7552,73.0,Female,New York,85226.30706516864,709,134852.1511927839,1,7,1,85226.30706516864,Silver,0,1,92,1,0
7553,22.0,Male,Paris,174518.49862031953,670,96955.2339037069,1,10,0,174518.49862031953,Silver,0,1,97,1,0
7554,27.0,Female,Paris,193601.6349031414,700,102513.07832579444,4,0,1,193601.6349031414,Silver,0,0,51,1,1
7555,57.0,Female,Frankfurt,37385.61412973467,556,,4,5,1,37385.61412973467,Silver,1,1,51,1,0
7556,48.0,Female,New York,183927.8009784543,505,246670.1496605525,1,5,0,183927.8009784543,Silver,0,0,55,1,0
7557,64.0,Female,London,88169.07932243151,585,76329.35619177061,2,7,1,88169.07932243151,Silver,0,1,67,1,0
7558,44.0,Male,London,62811.39270029839,684,136462.2225234168,2,0,1,62811.39270029839,Silver,0,1,90,1,0
7559,31.0,Male,Frankfurt,46937.11124882351,806,195436.19247129012,1,3,1,46937.11124882351,Gold,1,1,97,0,0
7560,41.0,Male,Paris,154552.86812073845,567,32859.00680772262,2,0,0,154552.86812073845,Silver,1,1,20,1,1
7561,22.0,Female,Frankfurt,150232.5056907721,642,130558.728112137,1,8,0,150232.5056907721,Platinum,0,0,0,1,1
7562,28.0,Female,New York,37049.19610747874,590,101158.13507348037,1,5,0,37049.19610747874,Silver,1,1,84,1,0
7563,59.0,Female,Paris,192707.19158430252,648,189736.58044407863,3,6,0,192707.19158430252,Silver,0,1,62,1,0
7564,58.0,Male, london ,33048.346959374016,495,54539.44430367651,2,0,0,33048.346959374016,Platinum,0,1,98,1,0
7565,50.0,Female,Frankfurt,109447.8287524724,769,62387.26294695478,2,9,0,109447.8287524724,Silver,0,1,32,1,0
7566,19.0,Female,London,136156.66048973688,651,97504.59162299415,2,3,0,136156.66048973688,Gold,0,1,59,1,1
7567,39.0,Male,London,179878.1622399277,723,75324.28050452063,1,10,1,179878.1622399277,Silver,0,1,7,1,0
7568,26.0,Male,New York,68527.2996630567,631,77036.11900460758,1,6,1,68527.2996630567,Gold,0,0,33,1,0
7569,62.0,Male,Paris,68159.9526141377,665,201421.46614129102,2,3,0,68159.9526141377,Silver,0,0,95,0,0
7570,,Female,New York,160628.44342002057,740,106352.13509114234,1,10,1,160628.44342002057,Silver,0,1,49,1,0
7571,28.0,Female,New York,93977.68257321675,660,60765.72832511022,1,4,0,93977.68257321675,Silver,0,0,87,1,1
7572,45.0,Male,New York,57028.31755372071,663,80499.16246513547,1,0,0,57028.31755372071,Gold,0,1,26,1,0
7573,35.0,Male,Madrid,23839.735865959858,586,120244.57796750913,1,2,1,23839.735865959858,Gold,1,1,66,1,1
7574,67.0,Female,London,154248.3820121201,607,116868.37923655637,1,7,1,154248.3820121201,Platinum,0,0,95,0,0
7575,33.0,Female,Frankfurt,22703.82567411406,568,71136.81247919759,2,10,1,22703.82567411406,Platinum,1,0,41,1,0
7576,24.0,Female,Madrid,134761.86317030102,590,18598.415431984,1,8,1,134761.86317030102,Silver,0,0,58,1,1
7577,12.0,Female,Madrid,97195.50118211463,750,97472.98702748968,2,7,0,97195.50118211463,Silver,1,1,52,1,0
7578,44.0,Male,Frankfurt,134204.6670734938,794,96120.2537313515,1,10,0,134204.6670734938,Gold,2,1,4,1,1
7579,36.0,Female,Frankfurt,156816.1187118059,550,67693.48894502054,1,3,1,156816.1187118059,Gold,0,0,55,1,0
7580,23.0,Male,New York,136574.80345116882,681,163988.9883032911,1,9,0,136574.80345116882,Silver,1,1,36,1,1
7581,62.0,Female,New York,103828.86355594035,624,128728.8950425106,2,0,1,103828.86355594035,Silver,1,1,68,1,0
7582,55.0,Male,Paris,183349.5050326506,761,106740.91824508536,2,3,0,183349.5050326506,Silver,0,1,89,1,1
7583,44.0,Female,London,20646.621493467126,660,81964.43537349635,2,5,1,20646.621493467126,Platinum,1,0,50,1,0
7584,65.0,Male,New York,28590.420597881723,649,186651.43117393553,2,1,1,28590.420597881723,Silver,0,1,87,1,0
7585,54.0,Female,Paris,107572.51568326991,590,42276.35795729101,1,6,1,107572.51568326991,Silver,0,1,20,1,1
7586,32.0,Male,Paris,64503.897465005735,527,75170.19680307999,2,2,1,64503.897465005735,Silver,0,1,83,1,0
7587,29.0,Male,Frankfurt,97472.84909634378,710,77381.59576807672,2,7,0,97472.84909634378,Silver,0,0,8,1,0
7588,57.0,Female,Paris,71692.52128994654,678,114948.03066934798,1,3,1,71692.52128994654,Gold,1,1,14,1,0
7589,50.0,Male,Paris,61624.49715534372,680,133044.24151872346,2,8,1,61624.49715534372,Silver,1,0,2,1,1
7590,47.0,Female,London,186145.79859606497,602,33171.26905150403,1,0,0,186145.79859606497,Gold,1,1,90,1,1
7591,32.0,Female,London,58996.383060562985,638,65769.49876728535,1,9,1,58996.383060562985,Silver,1,0,3,1,0
7592,54.0,Male,Madrid,36464.98574150201,713,122382.21965383572,1,0,0,36464.98574150201,Gold,0,1,17,1,0
7593,33.0,Female,New York,60630.57060037192,728,66742.66968519239,1,4,0,60630.57060037192,Gold,0,0,44,1,1
7594,43.0,Female,London,96899.55206418157,555,79911.19566685044,2,8,0,96899.55206418157,Platinum,1,1,30,1,0
7595,66.0,Female,Paris,60196.650574485764,599,108632.23510849703,1,5,0,60196.650574485764,Silver,0,1,59,1,1
7596,35.0,Female,London,37590.181944580734,538,51003.725965503145,1,10,1,37590.181944580734,Silver,0,1,43,1,0
7597,21.0,Male,New York,68359.63601946754,666,113880.56613563503,3,1,1,68359.63601946754,Gold,1,1,25,1,0
7598,29.0,Male,New York,183163.11753285912,720,130627.99183679142,2,8,1,183163.11753285912,Gold,0,0,84,1,0
7599,59.0,Female,New York,155486.57665222205,627,101919.33893579153,3,6,0,155486.57665222205,Silver,1,1,39,0,1
7600,48.0,Male,London,61994.14320392725,596,171269.190755019,1,4,0,61994.14320392725,Gold,0,0,20,1,0
7601,43.0,,Frankfurt,129288.71956337117,623,136271.12560315346,2,6,1,129288.71956337117,Gold,0,0,41,1,0
7602,37.0,Male,London,174096.39558230032,834,97953.91339024856,1,10,0,174096.39558230032,Platinum,1,0,54,1,0
7603,52.0,Male,New York,194774.21154140396,745,83928.76088342654,1,8,1,194774.21154140396,Silver,0,1,98,1,0
7604,32.0,Female,London,33369.872066380965,708,187735.9619802849,2,7,0,33369.872066380965,Silver,0,1,89,1,1
7605,49.0,Female,New York,56683.582361365065,675,66927.14481211873,2,7,1,56683.582361365065,Silver,0,1,48,1,0
7606,34.0,Female,Madrid,189823.30145468368,648,86391.37221420452,2,8,0,189823.30145468368,Silver,0,1,95,1,1
7607,31.0,Female, london ,179266.34410893836,577,79509.16523119349,2,10,0,179266.34410893836,Platinum,1,1,61,1,0
7608,35.0,Male,Madrid,73833.16308461482,565,119890.16948829214,2,2,0,73833.16308461482,Platinum,0,1,48,1,0
7609,39.0,Male,London,55585.908963683374,604,212757.81472565467,2,0,1,55585.908963683374,Silver,1,1,14,1,0
7610,44.0,Male,Frankfurt,166771.04419551528,573,112333.63549544266,3,3,1,166771.04419551528,Gold,0,1,27,1,0
7611,48.0,Female, new york ,38939.60480437991,601,83896.29703377034,2,8,0,38939.60480437991,Silver,1,1,57,1,0
7612,-10.0,Male,New York,131572.39361841657,641,109433.57863367237,1,9,0,131572.39361841657,Gold,1,1,72,1,1
7613,32.0,Male,New York,183370.92408598427,647,34357.069577397764,1,0,1,183370.92408598427,Gold,1,1,68,1,1
7614,39.0,Female,Paris,52409.14045673206,600,90610.77961904639,1,9,1,52409.14045673206,Gold,1,1,6,1,1
7615,67.0,Female,London,42530.464504424584,689,185204.2144562524,1,0,0,42530.464504424584,Gold,0,1,21,1,1
7616,28.0,Male,London,135792.33741572284,634,133099.49989819725,2,5,1,135792.33741572284,Gold,0,0,56,1,0
7617,47.0,Male,Frankfurt,130555.58483617389,667,161548.36603688286,1,3,1,130555.58483617389,Silver,1,0,84,1,1
7618,67.0,Female,New York,32109.88405369786,590,150667.32025459962,2,0,1,32109.88405369786,Gold,0,1,82,1,0
7619,25.0,Female,London,85023.04871756543,705,64560.018706484014,2,3,1,85023.04871756543,Gold,0,1,80,1,0
7620,50.0,Male,Frankfurt,186842.77273154815,607,195599.41190987406,1,10,0,186842.77273154815,Silver,1,0,74,1,0
7621,32.0,,London,61364.08252137751,778,11197.572743664583,1,5,1,61364.08252137751,Gold,0,1,94,1,1
7622,37.0,Female,Frankfurt,115176.12029270813,632,116624.86942808458,1,7,1,115176.12029270813,Silver,1,0,63,1,0
7623,32.0,Female,London,83454.00426213155,642,0.0,1,8,1,83454.00426213155,Gold,2,1,7,1,1
7624,34.0,Female,London,182806.57714064216,697,14334.619372502959,1,9,1,182806.57714064216,Silver,1,0,33,0,0
7625,85.0,Male,New York,113720.47614388468,714,146778.2575420603,2,5,0,113720.47614388468,Silver,1,1,66,1,1
7626,57.0,Female,Madrid,101076.34716812884,723,65433.36137319592,2,1,1,101076.34716812884,Silver,0,0,46,1,0
7627,61.0,Male,Frankfurt,180479.4267457662,792,162244.27888677578,1,5,0,180479.4267457662,Platinum,0,1,59,1,0
7628,52.0,Male,Madrid,135955.33552416024,702,0.0,1,0,1,135955.33552416024,Gold,0,1,17,1,0
7629,20.0,Female,London,84287.15091772797,644,95574.58997398299,2,0,0,84287.15091772797,Gold,1,1,99,1,1
7630,50.0,Female,Frankfurt,198762.50980790428,607,39202.877082107334,2,0,0,198762.50980790428,Gold,0,1,38,1,0
7631,61.0,Female,London,184845.68965436818,639,83573.93412498935,2,5,1,184845.68965436818,Silver,0,1,84,1,0
7632,32.0,Male,London,67627.21324310562,768,177417.43076587713,1,10,1,67627.21324310562,Gold,0,1,3,1,0
7633,59.0,Female,Frankfurt,26098.232503351035,539,189590.11067644542,4,6,0,26098.232503351035,Gold,0,0,27,1,1
7634,55.0,Male,New York,41748.39115715456,584,125646.44576248764,2,0,1,41748.39115715456,Silver,2,1,99,1,1
7635,72.0,Female,New York,47836.887730703456,632,20269.019327606715,1,2,0,47836.887730703456,Gold,1,0,90,1,1
7636,38.0,Male,London,152283.4971779394,583,39665.755711287056,1,2,0,152283.4971779394,Silver,0,1,8,1,1
7637,28.0,Female, frankfurt ,87695.92606884784,617,108002.74810666389,1,6,1,87695.92606884784,Silver,0,1,49,1,1
7638,39.0,Female,London,81056.73897469115,794,59704.55477351018,1,3,0,81056.73897469115,Silver,1,1,8,1,0
7639,66.0,Male,London,120582.09567874874,626,132898.62691310758,2,8,1,120582.09567874874,Silver,0,0,27,1,0
7640,17.0,Male,Madrid,44395.83264037835,682,183796.25633416767,1,8,0,44395.83264037835,Silver,1,0,82,0,1
7641,13.0,Female,London,69656.02857750902,517,50866.505298801465,2,9,0,69656.02857750902,Silver,1,1,56,1,0
7642,46.0,Female,New York,107289.94460310132,561,55246.92201207147,1,3,0,107289.94460310132,Silver,1,1,5,1,0
7643,38.0,Male,Paris,104332.62230379296,724,40978.24101723614,3,2,0,104332.62230379296,Platinum,0,1,39,1,0
7644,45.0,Male,Frankfurt,130096.01940086791,783,87287.05371078744,2,5,0,130096.01940086791,Silver,1,0,85,1,1
7645,59.0,Male,New York,75783.05748618647,667,102611.37399324433,1,8,0,75783.05748618647,Gold,0,1,98,1,1
7646,36.0,Female,Paris,88813.9178043077,625,101079.0741490946,1,9,1,88813.9178043077,Gold,1,0,94,1,1
7647,16.0,Male,New York,31407.763991396656,689,144884.26436486206,2,7,0,31407.763991396656,Silver,1,1,48,1,1
7648,75.0,Male,London,136826.1167948061,442,119648.58065484093,1,6,0,136826.1167948061,Silver,0,0,25,1,0
7649,30.0,Female,New York,109876.60437600104,668,97064.29241539426,1,6,1,109876.60437600104,Silver,0,1,87,1,0
7650,29.0,Female,London,27525.333461668873,566,102045.77042422997,2,4,1,27525.333461668873,Platinum,0,1,68,1,0
7651,61.0,Male,London,110855.58284621059,713,104275.60582385566,4,8,0,110855.58284621059,Silver,0,0,84,0,0
7652,39.0,Female,Madrid,67016.53370838385,474,97109.79886044774,2,1,0,67016.53370838385,Silver,0,1,52,1,0
7653,44.0,Female,Paris,46408.14884480207,599,66144.2667333834,2,10,0,46408.14884480207,Gold,0,0,21,1,0
7654,52.0,Male,Madrid,20918.31074829979,646,39846.46805678869,1,4,0,20918.31074829979,Silver,0,1,87,1,0
7655,61.0,Male,Paris,196672.64754353516,589,107113.85742798111,1,4,0,196672.64754353516,Platinum,0,1,56,1,1
7656,39.0,Female,New York,190628.97432091102,619,75034.98889487113,2,4,0,190628.97432091102,Silver,1,0,98,1,0
7657,67.0,Male,New York,168480.7564300881,722,126255.1959720107,1,7,1,168480.7564300881,Platinum,2,0,68,1,0
7658,12.0,Male,Madrid,58902.35636237423,648,103599.1340198928,1,0,0,58902.35636237423,Platinum,0,1,14,1,0
7659,56.0,Male,Paris,176390.59196323843,575,100745.72247777045,2,10,0,176390.59196323843,Gold,0,1,38,1,0
7660,32.0,Female,Madrid,181494.9727168816,725,149223.68535328782,1,3,1,181494.9727168816,Platinum,1,1,37,1,0
7661,65.0,Female,New York,34691.36949956549,670,29769.416442232512,2,0,1,34691.36949956549,Platinum,0,1,5,1,0
7662,47.0,Female,New York,113869.83988972625,673,188462.4573860584,1,4,0,113869.83988972625,Silver,0,1,18,1,0
7663,34.0,Male,London,39241.305744980345,578,0.0,1,6,0,39241.305744980345,Gold,0,1,80,1,0
7664,54.0,Female,London,115959.48006400878,446,172539.78476462947,2,1,0,115959.48006400878,Gold,0,0,1,1,0
7665,58.0,Female,New York,171977.32328753758,577,110041.84986881414,2,1,0,171977.32328753758,Silver,1,1,50,1,1
7666,54.0,Male,London,132796.8703393248,569,73797.8213841904,1,6,0,132796.8703393248,Gold,0,1,28,0,0
7667,29.0,Female,Paris,31330.511538293686,600,26418.181562077254,2,1,0,31330.511538293686,Silver,0,1,24,1,0
7668,37.0,Male,London,21769.666427034856,582,70025.5185484287,1,10,1,21769.666427034856,Silver,0,0,47,1,0
7669,44.0,Female,New York,36971.980558713636,659,91816.14710747208,1,1,1,36971.980558713636,Silver,0,0,34,1,0
7670,44.0,Male,Paris,183571.8592797855,720,109745.90267775819,2,5,0,183571.8592797855,Silver,0,1,44,1,0
7671,56.0,Female,London,197345.53584838423,736,172279.86943072022,1,4,0,197345.53584838423,Silver,3,0,19,1,1
7672,14.0,Female,Paris,107013.33882099745,716,103670.70996074981,2,0,0,107013.33882099745,Silver,0,0,78,1,1
